manufacturer,name,category,subcategory,gwp_total,gwp_use_ratio,yearly_tec,lifetime,use_location,report_date,sources,sources_hash,gwp_error_ratio,gwp_manufacturing_ratio,weight,assembly_location,screen_size,server_type,hard_drive,memory,number_cpu,height,added_date,add_method,gwp_transport_ratio,gwp_eol_ratio,gwp_electronics_ratio,gwp_battery_ratio,gwp_hdd_ratio,gwp_ssd_ratio,gwp_othercomponents_ratio,comment
Lenovo,Thinkbook 14s Yoga 2nd Gen - Intel,,,336.0,0.17,,3.0,US,2020-10-1,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkbook-14s-yoga-2nd-intel.pdf,ccb9725fd618c2e144a6e4a90c97ab43,0.19,0.79,1.56,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.0,,0.03,0.03,0.06,0.1,
Lenovo,ThinkBook 14s G2 ITL Lenovo Wei6s 14 ITL  Zhaoyang K4-ITL / Lenovo K4-ITL,,,279.0,,,3.0,US,2020-09-0,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkbook-14s-gen-2-itl-update1.pdf,ed6d1f3890ca99a6d392e8763fd1ef3d,0.197,,1.2,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.0,,,0.0,,,
Lenovo,ThinkBook 14s 2nd Gen AMD,,,280.0,0.09,,2.0,EU,2020-09-2,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-thinkbook-14s-2nd-amd.pdf,6667607d0ecac6ddd1974d6e142c512d,0.211,0.825,1.2,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.08,0.005,,0.03,,0.26,0.04,
Lenovo,ThinkBook 14s,,,219.0,0.15,,5.0,EU,2019-4-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkbook-14s-intel.pdf,89e5e4d4848010157b4c86176b2ffd2b,0.21,,1.48,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.0,,0.03,,0.24,,
Lenovo,ThinkBook 14p G2 ACH,,,337.0,0.19,,5.0,EU,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-thinkbook-14p-gen-2-ach.pdf,2932cf8aa8d276f82d15c8543b28f96f,0.184,0.735,1.4,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,0.02,0.0,0.21,0.0,
Lenovo,ThinkBook 14 G3 ITL,,,296.0,0.31,,5.0,US,,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-thinkbook-14-gen-3-itl.pdf,a3d037d6ef3d35fe82cd18e5aa9d1d7d,0.186,,1.45,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,,0.05,
Lenovo,ThinkBook 14 3rd Gen ACL / Zhaoyang K4E/ Lenovo K4E,,,348.0,,,3.0,US,2021-03-0,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkbook-14-gen-3-acl.pdf,837cff7ff7a50d92e593d76c6d36838b,0.167,,1.54,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,,,
Lenovo,ThinkBook 14 2nd Gen Lenovo Prestige 6 14 Zhaoyang E4/K4e,,,283.0,0.2,,3.0,US,2020-09-2,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-thinkbook-14-2nd_lenovo-prestige-6-14_zhaoyang-e4_k4e.pdf,330e75e8743f161d7459ce100857450b,0.17,0.75,1.54,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.0,,0.03,0.03,0.08,,
Lenovo,ThinkBook 14 2nd Gen AMD/Prestigio 6 14/Zhaoyang K4e,,,337.0,0.18,,3.0,US,2020-08-2,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-thinkBook-14-2nd-amd_prestigio-6-14_zhaoyang-k4e.pdf,15300ba012d257799c67fc0627a5e7fb,0.169,,1.54,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.03,,,,
Lenovo,ThinkBook 13x ITG,,,351.0,0.2,,5.0,US,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-thinkbook-13x-itg.pdf,610d7495cd17d319ccbbcfa43ec6d6b1,0.165,0.73,1.3,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.0,,0.02,0.0,0.02,0.09,
Lenovo,ThinkBook 13s G3 ACN,,,343.0,,,3.0,US,2021-04-2,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-thinkbook-13s-gen-3-acn.pdf,7149b8691a7062af485bebb0640d2339,0.181,,1.13,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.03,0.005,,0.02,,0.21,0.04,
Lenovo,ThinkBook 13s G2 ITL Lenovo Wei6s 13 ITL  Zhaoyang K3-ITL / ThinkBook K3 ITL,,,283.0,0.22,,3.0,US,2020-09-0,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkbook-13s-gen-2-itl-update1.pdf,95a026fdd49dafc907688f37ce95bdde,0.198,0.735,1.12,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.03,,,0.04,
Lenovo,ThinkBook 13s 2nd Gen AMD,,,273.0,,,2.0,EU,2020-09-2,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch4/pcf-thinkbook-13s-2nd-amd.pdf,5570cfd99bba4c01c049b29ad9ea81e5,0.198,,1.13,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,,,,,,,
Lenovo,ThinkBook 13s,,,214.0,0.15,,5.0,EU,2019-4-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkbook-13s.pdf,3e8823336f664c3b0c81578680fd08e6,0.215,,1.36,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.0,,0.03,,0.24,,
Lenovo,ThinkPad X395,,,226.0,,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-x395.pdf,66da62b7ae431e35126e1070cd328800,0.164,,1.22,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.06,0.0,,,
Lenovo,ThinkPad X390 Yoga,,,278.0,0.1,,3.0,EU,,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch3/PCF_ThinkPad_X390_Yoga.pdf,42cead8d86e15bf88de2e0f418e7b672,0.201,,1.5,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,0.2,,
Lenovo,ThinkPad X390,,,209.0,0.16,,5.0,EU,2019-01-1,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-thinkpadX390-update2.pdf,25084a72934aadf63ec1485750a9a79a,0.187,,1.22,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.05,,,,
Lenovo,ThinkPad X280,,,258.0,,,5.0,US,2018-1-4,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-x280.pdf,b2fe0ac545d65497338600deb88096c8,0.182,,1.261,CN,12.5,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.005,,0.03,,0.2,0.01,
Lenovo,ThinkPad X270,,,668.0,0.1,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-x270.pdf,a374f08dbccbb84088092fdf842d3360,0.168,0.895,1.58,CN,12.5,,,,,,2025-04-04,Lenovo Auto Parser,0.0,0.005,,,,,,
Lenovo,ThinkPad X260,,,400.0,0.18,,4.0,US,2015-12-0,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-x260.pdf,fa0725e8f8057c557fb5754c5a8f02e0,0.135,0.775,1.624,CN,12.5,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,,0.01,0.0,0.01,
Lenovo,ThinkPad  X250,,,269.0,0.24,,4.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-x250.pdf,24396576cf6dafbe4e9adecb6a74d0db,,0.67,1.49,,12.5,,,,,,2025-04-04,Lenovo Auto Parser,0.09,0.0,,0.04,,,,
Lenovo,ThinkPad  X240s,,,271.0,0.25,,4.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-x240s.pdf,366fbe73f1c0a100b7fae424d777b26c,,0.69,1.286,,12.5,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.0,,0.04,0.04,,,
Lenovo,ThinkPad  X240,,,275.0,0.25,,4.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-x240.pdf,9d2a3a5c144ec57da3dd3fa09edc7f7d,,0.66,1.62,,12.5,,,,,,2025-04-04,Lenovo Auto Parser,0.09,0.0,,,0.03,,,
Lenovo,ThinkPad X13 Yoga Gen 2,,,367.0,0.09,,5.0,EU,,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-x13-yoga-gen-2-intel.pdf,098e018c55fb9a9572909b89f244f92e,0.18,0.905,1.2,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.0,0.005,,0.01,,0.19,,
Lenovo,ThinkPad X13 Yoga,,,278.0,0.16,,5.0,EU,,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-thinkpad-x13-yoga-update.pdf,c94c648a337673ba253e27768f285055,0.212,0.795,1.29,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.02,0.0,0.18,,
Lenovo,ThinkPad X13 Gen 2 Intel,,,331.0,0.11,,5.0,EU,,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-x13-gen-2-intel.pdf,b5113c948e19eacc5991c3af579ca8f6,0.236,0.845,1.258,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.02,,0.06,0.0,
Lenovo,ThinkPad X13 Gen 2,,,412.0,0.15,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-x13-gen-2-amd.pdf,b29ec79ed7075f88e6eebbfaa99d77f7,0.201,0.815,1.258,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.03,0.005,,0.01,,0.05,,
Lenovo,ThinkPad X13 Intel Gen 1,,,245.0,0.16,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-x13-intel-gen-1-update.pdf,5800f92570643760f2289d058b4d05a0,0.163,0.8,1.34,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.0,,0.04,,,,
Lenovo,ThinkPad X13 Gen 1 AMD,,,261.0,0.2,,5.0,EU,,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch8/pcf-thinkpad-x13-gen-1-amd.pdf,566aa83032433e4134b32d9124784f32,0.157,0.75,1.24,CN,13.3,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.0,,0.04,0.0,,0.05,
Lenovo,ThinkPad X1 Yoga Gen 6,,,393.0,0.11,,5.0,EU,,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-x1-yoga-gen-6.pdf,14a4c46eed8fa533a35a2da270a82298,0.181,0.855,1.38,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.03,0.005,,0.02,0.0,0.18,0.0,
Lenovo,ThinkPad X1 Yoga Gen 5,,,200.0,0.17,,5.0,EU,,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-thinkpad-x1-yoga-5th-update.pdf,9971794d0840eba3b8d2f107920c34b5,0.425,0.78,1.4,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.0,,0.04,0.0,0.05,0.08,
Lenovo,ThinkPad X1 Yoga/X1 Yoga LTE 4th Gen,,,295.0,0.13,,5.0,EU,,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch3/PCF_ThinkPad_X1_Yoga_X1_Yoga_LTE_4th.pdf,d3ee225a3b8ef436f89e612638192c50,0.302,0.815,1.12,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.005,,0.02,,0.07,0.0,
Lenovo,ThinkPad X1 Yoga 3rd Gen,,,264.0,0.11,,3.0,EU,2017-12-2,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/PCF-ThinkPad-X1-Yoga-3rd.pdf,737a474ad4954c6eed18f2e0255eb573,0.265,0.785,,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.1,0.005,,0.02,,0.21,,
Lenovo,ThinkPad X1 Yoga 2nd Gen,,,337.0,0.21,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-x1-yoga-gen-2.pdf,40742633e30fb4d9024683cc24434824,0.196,0.74,1.43,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.0,,0.02,,0.2,0.0,
Lenovo,ThinkPad X1 Yoga,,,355.0,0.19,,,US,2015-11-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-x1-yoga-gen-1.pdf,b888ab027eb4782f10bc07d5467ed10a,0.175,0.705,1.8,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.1,0.005,,0.02,0.0,0.19,,
Lenovo,ThinkPad X1 Titanium Gen 1，ThinkPad X1 Titanium Gen 1 LTE ，ThinkPad X1 Titanium Gen 1 5G,,,353.0,0.3,,5.0,EU,,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-x1-titanium-gen-1.pdf,488342aa3c16ee2081398030ffc6f5c5,0.184,0.66,1.156,CN,13.5,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.0,,,0.0,,0.08,
Lenovo,ThinkPad X1 Nano,,,251.0,0.17,,5.0,EU,2020-11-1,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-x1-nano.pdf,bd99b71acf4b863b00028a1906d1037a,0.171,0.79,0.944,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.0,,0.02,,0.14,0.08,
Lenovo,ThinkPad X1 Carbon Gen 9,,,387.0,0.11,,5.0,EU,,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-carbon-gen-9.pdf,ebe40314263145b36468176d9322f509,0.183,,1.12,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,,,
Lenovo,ThinkPad X1 Carbon Gen 8,,,197.0,0.17,,5.0,EU,,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-thinkpad-x1-carbon-8th-update-2.pdf,027c3e45c88469627894ab77eb8ca822,0.462,0.76,1.1,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.0,,0.03,0.0,,0.14,
Lenovo,ThinkPad X1 Carbon/X1 Carbon LTE 7th Gen,,,303.0,0.13,,5.0,EU,,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-thinkpad-x1-carbon-7th-update.pdf,c22c4594d84ba100335e1f2ea78cdb4d,0.211,0.825,1.12,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.03,,,,
Lenovo,ThinkPad X1 Carbon Gen 6,,,244.0,0.16,,,EU,2017-12-2,https://p3-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-thinkpad-x1-carbon-gen-6-update2.pdf,f151fe5304ca4cdc7bddbc5f54019809,0.209,0.765,1.134,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.005,,0.02,0.0,0.08,0.0,
Lenovo,ThinkPad X1 Carbon 5th Gen,,,279.0,0.17,,,US,2017-2-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-x1-carbon-gen-5.pdf,55194d344ec978a11850abcbb4b87cea,0.197,,1.14,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,0.21,,
Lenovo,ThinkPad  X1  CarbonThinkPad  X1  Carbon  4th,,,355.0,0.19,,,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-x1-carbon-gen-4.pdf,93c953ba891d702d796afd6cdd4aac8b,,0.705,1.8,,,,,,,,2025-04-04,Lenovo Auto Parser,0.1,0.005,,0.02,0.0,0.19,,
Lenovo,ThinkPad X1 Carbon,,,315.0,0.25,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-x1-carbon-gen-3.pdf,1f33468814bbfae7e0a032012fcbaf2c,0.184,0.665,1.44,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.08,0.005,,0.04,0.0,0.2,0.0,
Lenovo,ThinkPad  X1  Carbon,,,315.0,,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-x1-carbon-gen-1.pdf,5f38474648036ebdf7543354d871da27,,,1.44,,,,,,,,2025-04-04,Lenovo Auto Parser,,0.0,,,,0.2,,
Lenovo,ThinkPad  W540,,,455.0,0.4,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-w540.pdf,48ede5244e4a70701a97d73c3a306d9b,,0.53,,,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.0,,,0.0,,,
Lenovo,ThinkPad T590/ThinkPad P53s,,,273.0,0.15,,5.0,EU,,https://p1-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-thinkpad-t590_p53s-update2.pdf,553cef11dc0f7e425d3d8aa9e787569c,0.194,0.795,1.754,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.005,,0.02,0.0,,,
Lenovo,ThinkPad T580 ThinkPad P52s,,,278.0,0.1,,3.0,EU,2017-12-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t580_p52s.pdf,8b5eed2e8c0c2ebd5be6e667c8ecd840,0.295,0.785,2.04,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.11,0.005,,,,0.2,0.0,
Lenovo,ThinkPad T570 / P51s,,,409.0,0.32,,,US,2017-02-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t570_p51s.pdf,75901007a90636d46c5a6390e4536d9e,0.174,0.615,2.04,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.06,0.005,,0.02,0.0,0.16,0.0,
Lenovo,ThinkPad T560 P50s,,,475.0,0.23,,,US,2016-01-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t560_p50s.pdf,7a1bdf4878da141eb6ef739505ed3da0,0.149,0.715,2.23,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.05,0.005,,0.02,,0.14,,
Lenovo,ThinkPad  T550,,,345.0,0.26,,4.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t550.pdf,fa7900ed1a3a7d8baaf458f52b92ce68,,0.66,2.23,,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.08,0.0,,0.03,0.03,,,
Lenovo,ThinkPad  T540p,,,353.0,0.23,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t540p.pdf,cf51265b5fc22cfe500fd1affc488a0e,,0.69,,,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.08,0.0,,0.03,0.01,,,
Lenovo,ThinkPad T495s,,,307.0,0.14,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t495s.pdf,c1fffced84ff4e6b0e63fa361914bbfb,0.225,,1.63,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,,0.0,
Lenovo,ThinkPad T495,,,233.0,0.16,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t495.pdf,6e82ffea9564cffe1e65165aa0f58872,0.408,,1.546,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,0.0,0.0,0.0,
Lenovo,ThinkPad T490s,,,304.0,0.14,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t490s.pdf,0baa2231c8d0ac534725486435b33ee9,0.217,,1.27,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.02,,,0.02,0.0,0.02,
Lenovo,ThinkPad T490/ThinkPad P43s,,,398.0,0.1,,5.0,EU,,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-thinkpad-t490_p43s-update.pdf,9b4b4a170393bfe3edd5c9d17a546f23,0.286,,1.431,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.0,0.0,0.0,0.0,
Lenovo,ThinkPad T480s,,,261.0,0.26,,5.0,US,2017-12-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t480s.pdf,971b3aab56feee9da1e1374f2f9794d5,0.222,,1.4,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,0.01,,,
Lenovo,ThinkPad T480,,,350.0,0.31,,5.0,US,2017-12-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t480.pdf,5ebd35a9eb20d68a9d4fae734c9c40d8,0.171,,1.65,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,,,,,,,
Lenovo,ThinkPad T470s,,,440.0,0.13,,,US,2017-01-1,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t470s.pdf,2e630691bea5963fa3d9493de56b9b12,0.145,0.825,1.32,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.02,0.0,0.14,,
Lenovo,ThinkPad T470p,,,466.0,0.25,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t470p.pdf,ded2a2ce2614b1b03c4d86d7db6d342f,0.15,,1.817,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.0,,,0.03,,0.03,
Lenovo,ThinkPad T470,,,393.0,0.3,,5.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t470.pdf,070044409f656aae3f07354f3909372c,0.155,0.68,1.804,CN,14.1,,,,,,2025-04-04,Lenovo Auto Parser,0.02,0.0,,0.04,0.03,,0.03,
Lenovo,ThinkPad T460s,,,461.0,0.16,,,US,2016-01-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t460s.pdf,40b1506a8face841198a483ec8a34f1c,0.143,0.795,1.45,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.02,,0.14,0.0,
Lenovo,ThinkPad T460p,,,478.0,,,,US,2015-12-2,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t460p.pdf,e8926fb8a6e6911e2fdc617fc3b1eef8,0.149,,1.809,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.03,0.03,0.0,,
Lenovo,ThinkPad T460,,,359.0,0.26,,,US,2015-12-0,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t460.pdf,b8f9d1229c9490e507a2c1cbe8c2c332,0.175,0.715,1.862,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.02,0.005,,0.03,0.02,0.12,0.02,
Lenovo,ThinkPad  T450s,,,471.0,0.14,,,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t450s.pdf,496d882bc697df3bf73d03c4a13a5fde,,0.685,1.753,,,,,,,,2025-04-04,Lenovo Auto Parser,0.17,0.005,,0.02,,,,
Lenovo,ThinkPad  T450,,,457.0,0.14,,4.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t450.pdf,474d6f32db6137efffb48fa0373331c0,,,1.862,,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,0.14,0.03,
Lenovo,ThinkPad  T440s,,,315.0,0.16,,4.0,US,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t440s.pdf,d7e88797a19eb7bc537651baa0f11fd2,,0.77,1.65,,,,,,,,2025-04-04,Lenovo Auto Parser,0.07,0.0,,0.03,0.03,,,
Lenovo,ThinkPad T15p Gen 2 Intel ThinkPad P15v Gen 2 Intel,,,609.0,0.13,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-p15v-gen-2_t15p-gen-2-intel.pdf,71270e7e15e0f3471e54ed39ba884399,1.0,0.835,2.189,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.03,0.005,,0.02,0.0,0.14,0.0,
Lenovo,ThinkPad T15 Gen 2ThinkPad P15s Gen 2,,,413.0,0.15,,5.0,EU,,https://p4-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch7/pcf-thinkpad-t15-gen2_p15s-gen-2.pdf,999ba09148622f1bf991dfb8d269206a,0.203,,1.75,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,,,,0.0,
Lenovo,ThinkPad T15p Gen 2 Intel ThinkPad P15v Gen 2 Intel,,,609.0,0.13,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/2021/pcf-thinkpad-p15v-gen-2_t15p-gen-2-intel.pdf,71270e7e15e0f3471e54ed39ba884399,1.0,0.835,2.189,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.03,0.005,,0.02,0.0,0.14,0.0,
Lenovo,ThinkPad T15/ThinkPad P15s,,,348.0,0.19,,5.0,EU,,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-thinkpad-t15_p15s-update.pdf,76434433acd36c341f1a266f7e43ca9f,0.21,0.765,1.754,CN,15.6,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.02,0.0,,0.04,
Lenovo,ThinkPad T14s 2nd Gen,,,248.0,0.15,,5.0,EU,,https://p2-ofp.static.pub/ShareResource/compliance/eco-declaration/pdfs/Batch5/pcf-thinkpad-t14s-gen-2.pdf,d327024c927e7d252a18866964bf63b0,0.218,,1.311,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,,,
Lenovo,ThinkPad T14s Gen 2 AMD,,,314.0,0.19,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/2021/pcf-thinkpad-t14s-gen-2-amd.pdf,e737662753183906c52932fafb22b590,0.191,0.765,1.311,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.02,,,0.0,
Lenovo,ThinkPad T14s 2nd Gen Intel,,,248.0,0.19,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t14s-gen-2-intel.pdf,c6c4b18babfbffc8ff65309203f7115b,0.218,,1.311,CN,,,,,,,2025-04-04,Lenovo Auto Parser,,0.005,,0.02,,,,
Lenovo,ThinkPad T14s Gen 2 AMD,,,314.0,0.19,,5.0,EU,,https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkpad-t14s-gen-2-amd.pdf,e737662753183906c52932fafb22b590,0.191,0.765,1.311,CN,,,,,,,2025-04-04,Lenovo Auto Parser,0.04,0.005,,0.02,,,0.0,
